conversationId,coordinates,date,hashtags,id,inReplyToTweetId,inReplyToUser_url,inReplyToUser,lang,likeCount,media,mentionedUsers,outlinks,place,quoteCount,quotedTweet,description,tweet_type,replyCount,retweetCount,retweetedTweet,source,tweet_url,user_url,username
1637766388470390786,,2023-03-20 10:41:57+00:00,['BersamaJuara'],1637766418690342913,1.6377664160856842e+18,https://twitter.com/BudiHer98,BudiHer98,in,0,,,[],,0,,Fee yang didapat Gubernur Sumbar dan Gubernur DKI kabarnya didapat sebagai komisi dari mengasuransikan seluruh bangunan dan pegawai pemerintah provinsi (pemprov). #BersamaJuara Ridwan Kamil,reply,1,0,,Twitter Web App,https://twitter.com/BudiHer98/status/1637766418690342913,https://twitter.com/BudiHer98,BudiHer98
1637765691041542146,,2023-03-20 10:39:03+00:00,,1637765691041542146,,,,in,0,,,['http://dlvr.it/Sl9dnp'],,0,,"Tampil Memukau, Kuda Ratu Aquila dari Sumbar Berpotensi Sabet Piala Tiga Mahkota 2023 dlvr.it/Sl9dnp",original,0,1,,dlvr.it,https://twitter.com/VIVAbola/status/1637765691041542146,https://twitter.com/VIVAbola,VIVAbola
1637763484715831298,,2023-03-20 10:30:17+00:00,,1637763484715831298,,,,in,0,,,['https://www.instagram.com/p/CqAedybJnjN/?igshid=YTgzYjQ4ZTY='],,0,,Baru saja mengirim foto instagram.com/p/CqAedybJnjN/…,original,0,0,,Instagram,https://twitter.com/bawaslusumbar/status/1637763484715831298,https://twitter.com/bawaslusumbar,bawaslusumbar
1637762935207636993,,2023-03-20 10:28:06+00:00,,1637762935207636993,,,,in,0,,,[],,0,,Pendidikan bukan persiapan untuk hidup sumbar_travel,original,0,0,,twittbot.net,https://twitter.com/Hotel_Di_Jogja/status/1637762935207636993,https://twitter.com/Hotel_Di_Jogja,Hotel_Di_Jogja
1637027348901142529,,2023-03-20 10:27:11+00:00,,1637762706056024064,1.6370273489011425e+18,https://twitter.com/karniilyas,karniilyas,in,0,,"[User(username='karniilyas', id=148472804, displayname='Karni ilyas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='gus_ur_', id=1601826706624372737, displayname='Gus Ur', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[],,0,,@karniilyas @gus_ur_ Apanya yg mau dipromossin dr sumbar klo penduduk mayoritasnya cenderung konservatif gt? Wisata halal?? Wkkwkwk,reply,0,0,,Twitter for Android,https://twitter.com/Ryujin51375675/status/1637762706056024064,https://twitter.com/Ryujin51375675,Ryujin51375675
1637761741080887296,,2023-03-20 10:23:21+00:00,,1637761741080887296,,,,in,0,,,['https://bewaranusantara.com/2023/03/20/himbauan-harkamtibmas-buya-zainal-ms-selaku-pimpinan-majelis-dakwah-islamiyah-mdi-wilayah-sumbar/'],,0,,"Himbauan Harkamtibmas Buya Zainal, MS selaku pimpinan Majelis Dakwah Islamiyah (MDI) Wilayah Sumbar bewaranusantara.com/2023/03/20/him…",original,0,0,,Twitter for Android,https://twitter.com/BewaraNusantara/status/1637761741080887296,https://twitter.com/BewaraNusantara,BewaraNusantara
1637753996462153733,,2023-03-20 09:52:35+00:00,,1637753996462153733,,,,in,0,,,['http://dlvr.it/Sl9Wcc'],,0,,Ditlantas Polda Sumbar akan mulai hapus data kendaraan bermotor yang sudah menunggak pajak selama tujuh tahun dlvr.it/Sl9Wcc,original,0,0,,dlvr.it,https://twitter.com/trenotoid/status/1637753996462153733,https://twitter.com/trenotoid,trenotoid
1637753728274165761,,2023-03-20 09:51:31+00:00,,1637753728274165761,,,,in,0,,"[User(username='kumham_sumbar', id=836162285722710017, displayname='Kanwil Kemenkumham Sumatera Barat', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DITJEN_PAS', id=541674389, displayname='DitjenPemasyarakatan', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://www.instagram.com/p/CqAZ0DXLYKu/?igshid=YmMyMTA2M2Y='],,0,,"Penyuluhan dan Layanan Kesehatan di Lapas Suliki, Dalam Rangka HUT PPNI ke-49
instagram.com/p/CqAZ0DXLYKu/…

@kumham_sumbar @DITJEN_PAS",original,0,0,,Twitter for Android,https://twitter.com/lapassuliki/status/1637753728274165761,https://twitter.com/lapassuliki,lapassuliki
1637753238324924417,,2023-03-20 09:49:34+00:00,,1637753238324924417,,,,in,0,,"[User(username='kadivhumaspolri', id=720885572105965569, displayname='Kadivhumaspolri', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",[],,0,https://twitter.com/JohnKluruk/status/1637742856956952576,"udah paling bener ini jawabannya...
sama kayak narkoba juga show-nya dibakar/ dimusnahkan, tapi menurut mantan kapolda sumbar biasa dibagi2x dulu ke sesama oknum. bener ga' @kadivhumaspolri ?",retweet,0,0,,Twitter Web App,https://twitter.com/wicaksanas/status/1637753238324924417,https://twitter.com/wicaksanas,wicaksanas
1637752370003324931,,2023-03-20 09:46:07+00:00,,1637752370003324931,,,,in,0,,,['https://www.bentengsumbar.com/2023/03/tak-ada-nama-lain-di-pdip-refly-harun.html'],,0,,"Tak Ada Nama Lain di PDIP, Refly Harun Sebut Puan Berpeluang Jadi Cawapres - bentengsumbar.com/2023/03/tak-ad…",original,0,0,,Twitter for Android,https://twitter.com/BentengSumbar/status/1637752370003324931,https://twitter.com/BentengSumbar,BentengSumbar
